"Row.names","logFC","logCPM","PValue","FDR","dko","sko"
"Slc7a11",-0.516266386395217,6.50748343315217,8.07611089889925e-05,0.00383827796931896,1373,1964
"Nid1",-0.541558853679896,8.27556967842597,8.16987213633964e-05,0.00386829676208261,4631.5,6741
"Car12",0.315928997489554,7.46979560433599,8.25933592704078e-05,0.00389606435782274,3605,2896.75
"Gsto1",0.458047330315199,7.47545254253656,8.30021793335802e-05,0.00390079387039078,3777.5,2749.5
"Lypd6",0.45898867198203,4.16030017081392,8.57920451555404e-05,0.00401697420317164,377,274.25
"Csgalnact1",0.680635707429934,3.64610237636016,8.64182163936124e-05,0.00403136196180092,279.5,174.5
"Crabp1",-0.362042208930043,7.19233236869488,8.77206441499236e-05,0.00407707493876226,2348.25,3018.25
"Zc3h12a",0.602028497249573,3.7426426617498,8.9844942459132e-05,0.0041605119507998,292.75,193.25
"Fut2",0.41698207070906,5.24100182792106,9.24915876700911e-05,0.00426744033330399,790.5,592.25
"Dkk2",-0.552925999175488,5.32535423676465,9.54868265607164e-05,0.0043896162232021,595.5,873.75
"Eif2ak2",0.337088211721577,7.02875181428626,9.60815217160121e-05,0.00440095144033995,2673,2115.25
"Tmem242",0.324123707563518,6.27072504144053,9.65463355752134e-05,0.00440627716368898,1572.75,1256.25
"Eml1",-0.427240779647361,5.75653448061343,9.82715594213806e-05,0.00446888148994638,845,1136.25
"Kif15",0.309577580975323,6.59474531135555,9.89919264839249e-05,0.00448550514197053,1961,1581.75
"Hist2h2be",-0.551687450516847,3.6358773109859,0.000100473689839008,0.00453638709623119,184,269.75
"Rcl1",-0.301714372214341,6.34061865199163,0.000101631873365621,0.004572349263659,1331,1640.5
"H2-K1",0.389823734466114,8.66630238058075,0.000103808746868899,0.004637587412361,8454.25,6452.5
"Isyna1",0.286440819859689,7.53813357163681,0.0001038156334202,0.004637587412361,3746,3071.25
"Sema5b",0.695056278983107,2.79916549304057,0.000111267386744069,0.00495296585640325,154.75,95.5
"Dock9",-0.325282018095706,6.79060349906516,0.00011472849514929,0.00507132040446615,1802.25,2257.75
"Enpp4",-0.367515037221845,5.547331056815,0.000114333168099441,0.00507132040446615,748.25,965
"Ccl28",0.757752393201536,4.13950581825336,0.00011528361932002,0.00507810284126722,402.75,238.75
"Car8",-0.915198767405722,2.44992831959213,0.000125487086136238,0.00550836021852193,68.5,129.25
"Cd47",0.348832364472559,6.61476203081096,0.00012958047502709,0.00566836112557949,2012.25,1580.25
"Lgals1",-0.257221353636665,8.99036240810158,0.000130410684819863,0.00568500647411278,8502.75,10163
"Fndc7",-1.42757164965709,1.9645430772059,0.000131969403549819,0.00573318625318491,38.5,103.75
"Ifi27l2a",0.546159709803017,4.32273145675074,0.000134323405424407,0.00581546743621697,432.75,296.75
"Pgr",-0.315175334965018,8.69594124348963,0.000135272260707634,0.00583655945346728,6781.75,8437.25
"S100a11",-0.281112116796384,7.20341451272343,0.000135995295030286,0.00584779768630228,2440.5,2966.25
"Hsd17b7",0.413986736308759,4.65057413488924,0.000140021721586174,0.00600052408234714,523.75,392.5
"Clec5a",0.945679534302563,1.55687021719196,0.000141543127154383,0.00604523045096524,67.75,35.25
"Gm17435",0.877713564709614,1.48000804885553,0.000143093656206492,0.00609087542680967,63,34.25
"Efhd1",-0.692597216134356,5.67079913104329,0.000145293344150091,0.0061637532105552,713.75,1153.25
"Pxylp1",-0.444262692786974,5.22120396429543,0.000155095795830911,0.00655759548794105,579.25,787.25
"Dnaja1",-0.359123994855045,7.11642329125188,0.000155882428615437,0.0065688855418545,2230,2860.25
"D630003M21Rik",-0.55527112756608,3.93979943013036,0.00015709553322495,0.00658494255751432,227,333.25
"Ndrg1",0.449296339729197,5.74654131199098,0.000157305224835416,0.00658494255751432,1134.25,831
"Banp",-0.572549482590644,5.42729781706509,0.000163501071733179,0.00682171798300609,634.25,943.5
"Atp2b2",-0.330537664360457,7.62050798076017,0.000166428846310811,0.00692103116796471,3198.75,4021.75
"Nptx2",-0.588886011600914,3.55642004921404,0.000178782808118743,0.00741040085323654,171.25,257.75
"Ift57",0.41351166857597,4.77317280721505,0.000182440564911247,0.00753729941701957,570.75,428.25
"Wdr72",-1.03771680035993,2.2751607921526,0.000183321030051291,0.00754900476191669,57.25,117.75
"Sgk3",-0.821486921669231,4.78445636733319,0.000184951614075361,0.00759142306863867,364.75,645
"Pik3r2",0.263184537747208,7.03067743439863,0.000185562825559498,0.00759186162046335,2615.25,2179
"Fgfbp3",1.11132893269524,1.54092657348497,0.000187523587087543,0.0076473328643894,69.25,32
"Bckdhb",0.505290924301612,4.89164618217386,0.000188981406726191,0.0076820030348312,635.5,447.75
"Cav2",-0.38021942464394,5.44232780193454,0.000189845464447015,0.0076923921844204,692.5,900.75
"Epsti1",0.317182027050951,6.7774746405162,0.000192861559073321,0.00778963523899336,2231.5,1790.5
"Ugt1a7c",0.744399484505372,3.12091474267208,0.000194252415176926,0.0078208249447984,196.75,117.25
"Cpz",-0.709439882861159,3.26642266813502,0.000197515781916825,0.00790602236973325,132.75,217.5
"Rasd1",-0.619910975694507,4.50141613994817,0.000197950976762541,0.00790602236973325,327,502
"Scnn1b",0.579947994526744,4.0106926860069,0.000198244667869438,0.00790602236973325,351.5,234.75
"Slc44a4",0.29313438919154,6.26576881793219,0.000198876364199973,0.00790627357300648,1552.75,1266.5
"Nkd2",-0.319121890427585,6.54335043871251,0.000200597900496008,0.00794971366166311,1522,1898.25
"Klf2",-0.491836663875676,3.9052482935528,0.000206874393133588,0.00817283149373381,227.5,319.75
"Zfp964",-1.01532143326551,1.47145072487699,0.000207907620269045,0.00818806272723135,32.5,66
"Olfml2b",-0.622721015112398,3.92365633552381,0.000209469901094724,0.00822397046471895,218,335.75
"Dgke",0.495479776516669,4.28585097449705,0.000215376522894703,0.00842969041001496,416,295
"Clca3",0.675817017170695,8.91972206331458,0.000221031715447092,0.0086042624522272,10929.5,6842
"Lgi1",-1.27050716370803,1.99017245493486,0.000221198014315286,0.0086042624522272,42.25,101.75
"B3gat1",1.02837439389772,1.83136109862395,0.000224558343039054,0.00870817967085803,84.5,41
"Slc5a1",0.810780890827518,2.34099268078308,0.000226489603432583,0.00875621274187985,115.25,65.5
"Nrp2",0.411337675635839,6.32102188362125,0.000245571461225792,0.00946498296590383,1671.75,1257.5
"Sorcs1",0.87995110305628,2.43746598823163,0.000248904696969253,0.00956429537715894,125.25,68
"Cadm1",0.380247474445361,6.23699758608981,0.000250723502186469,0.0096049894383071,1562.5,1201
"Cacna1e",0.676411541234342,3.01578839943334,0.000258634764256794,0.00977091950645167,179.5,112
"Hoxd10",-0.460052350760542,5.06354611008168,0.000256155191558287,0.00977091950645167,515.75,709.5
"Oas3",1.23913636131945,1.58339828149783,0.000258108614828669,0.00977091950645167,74,31.25
"Steap4",0.393741732840597,5.14741279900258,0.000256960647514851,0.00977091950645167,735.25,560
"Wdr86",0.47006097056817,3.94817440118443,0.000258919319305593,0.00977091950645167,325.75,235.75
"Mcm5",0.250177381877297,7.86717414999796,0.000262019886129364,0.00985849821561732,4653.25,3912.5
"Mmp15",-0.305672728613515,6.99249126843066,0.000264505505763394,0.00992248843875616,2089.25,2582
"Igsf10",-0.567528789262558,4.17217942467175,0.000267377408880805,0.0100005479380803,265.75,393.5
"Dgat2",-0.421860453593014,8.44706085482429,0.000269989720077734,0.010027923190732,5474.25,7333.25
"Etv4",0.690969243115223,2.49223546037837,0.00027048898971995,0.010027923190732,124.75,77
"Gpr56",0.357375557797523,7.1315942876802,0.000269293652998446,0.010027923190732,2888,2254.25
"Spp1",1.05901929431175,6.36227273811603,0.000274323111037434,0.0101403297360679,2035.5,976.75
"Plekhg1",0.345588221080089,5.30962055435441,0.000286460981483868,0.0105581333175483,812.5,638.75
"Zgrf1",0.444236434119918,4.38621451218997,0.000295139185326379,0.0108463650607444,440,323.25
"Plch1",0.287129602762591,5.75482811794391,0.000296466739090785,0.0108635725089441,1086.75,890.25
"Cenpv",-0.438472502184434,4.97108297875329,0.000298342158802156,0.0109006981837481,487.5,660.75
"Thbd",-0.626175736852847,5.14307999727057,0.000303121277045654,0.0110433982259688,508.75,785.75
"Vps37a",-0.312004673303321,6.11949575035827,0.000309395870384421,0.0112396051534478,1137.25,1411.5
"Grem2",-0.84890780761401,3.55190236137902,0.000310876833356312,0.0112610456369355,153,275.75
"Zfp869",-0.428519744666432,4.68166279367161,0.00031271884331582,0.0112954046205674,400.5,538.75
"Oat",0.244544599086372,8.63129801221468,0.000317061399799873,0.0114196302457835,7890.25,6660
"Iffo2",-0.339901074227037,5.84609518931108,0.000321089368207758,0.0115318516843252,930.5,1178
"Lzts3",0.320111234220737,7.46919841049808,0.000327499820163048,0.0116956291709075,3608.5,2890.5
"Tra2a",-0.327012990894674,7.54990447650585,0.000327366069601501,0.0116956291709075,3050,3825.75
"Tmem44",0.279844117430004,6.72952495235272,0.000330236844929275,0.0117601526580166,2133.25,1757.5
"Dlgap1",-0.716709280938351,3.16558571263034,0.000337795380684335,0.0119779460133097,123.5,203.25
"Gulo",-0.542705518835178,5.5693631920336,0.000338247644894127,0.0119779460133097,708.25,1032.25
"Jak2",-0.244920113481622,8.55311501303336,0.000343397068402919,0.0121263288791891,6308.25,7475.75
"Tmtc1",-0.633065431628212,3.78063619369833,0.000347351734396139,0.0122318123293482,196.75,305
"Sned1",0.416861642853392,6.09558637035508,0.000349215909873036,0.0122632987017081,1432,1072.5
"Ceacam1",0.412372446367584,5.00407645297999,0.000352582919524914,0.0123472389712852,669.5,503
"Susd4",0.393676879693676,5.08549431769259,0.000363899205268004,0.0127083252845252,704.75,536.25
"Espn",0.519350499591294,3.35021329212905,0.000368074520467378,0.0128187275144589,217.25,151.5
"Scarb1",-0.25813486555853,6.73983795314595,0.000371721546585077,0.012910175252551,1785,2135
"Slc13a5",-0.857086035506692,4.1620008267627,0.000375882890584443,0.0130189356240234,233,421.5
"Cntfr",-0.901526434948247,3.09211540015315,0.000378602940546204,0.0130773179628008,108.75,202.75
"Ssfa2",-0.272203980884164,6.69205026270487,0.000382172772252756,0.0131646544599982,1717.75,2074.5
"Tmtc4",-0.348664636145965,4.89361814565016,0.000386794876726745,0.0132876653032052,478.75,609.5
"Camsap1",-0.29198467170989,5.39298323161434,0.000393105618543535,0.0134678624109143,692.25,847.25
"Zhx2",0.411243983078019,5.05191042586638,0.000404398585047769,0.0138173159788483,692.25,520.5
"Lamtor3",-0.447423953988652,4.61111597409368,0.000409620566471784,0.0139580140197744,378.25,515.5
"Cav1",-0.464480445880731,7.35484621533129,0.000414570285310494,0.0140887030830518,2524,3482.5
"Fuca2",0.2484542313926,7.62959592268152,0.000418072682275871,0.0141696376657683,3944,3320.5
"Trim30a",0.647655057509047,4.47920212455068,0.00043435962526852,0.0146822844455739,496.75,316.5
"Arsi",-0.608466857775794,3.59333476950979,0.00044732383187176,0.0150801810200608,174.25,266.25
"Adap1",0.338213801267348,5.14686648669354,0.00046850958551532,0.0156441935402176,723.25,572.25
"Ell2",0.295899726012158,6.50195248841821,0.00046693720169768,0.0156441935402176,1830.5,1491.25
"Olfm4",2.35702277509961,4.51639078063132,0.000467112866283461,0.0156441935402176,697.5,136
"St8sia6",0.726074830297543,6.39110659487497,0.000469004061995133,0.0156441935402176,1916.25,1158.5
"Neb",0.723854965300963,3.8074382547378,0.000481720019717903,0.0160260644454572,316.25,191.25
"Nek6",0.282363007458076,5.78811654906746,0.000483246492122266,0.0160346513212853,1110.25,913
"Bmf",0.294225539669044,8.15998692627351,0.000486022838072436,0.0160845568557899,5779.75,4714
"Hsh2d",0.742108902395509,2.13748369150552,0.000487608266045338,0.0160948921653921,98,58.5
"Cd14",0.296839012285518,6.43363727202116,0.00048947635103102,0.0161144792440994,1746,1422
"Rab11fip1",0.246878501931395,6.30124742569176,0.000491593790282417,0.0161421524590917,1568.25,1321.5
"Nacc2",-0.34090109008523,4.79204127800549,0.000502445686170566,0.0164557470584671,447.25,566.75
"Osbpl10",0.34788766421457,4.82794104816549,0.000508803239304902,0.0166209058172935,581.25,456.5
"Slc26a7",-0.772814314194358,3.10547089767334,0.000513548646585415,0.0166630903764407,115.75,197.5
"Thg1l",0.351079109907604,4.99596629295335,0.000512994786909153,0.0166630903764407,653.25,512.5
"Usp18",0.566395055856104,4.7704108007754,0.000514048825091906,0.0166630903764407,595,401.5
"1700037H04Rik",0.265662712400288,6.19107633262142,0.000517171103475162,0.016672059351931,1461.25,1215.5
"Fhl2",-0.447959929294102,4.30120966397446,0.000516545199393297,0.016672059351931,304.5,415.75
"Invs",0.339773961354151,4.72102966129323,0.000518281864049113,0.016672059351931,538,425
"Wbscr17",-0.444311345019501,5.61689014949246,0.000522713322650953,0.0167719335658714,762,1037
"Ube2ql1",-0.474286255436233,5.13078961571658,0.000534462581118319,0.0171055087354374,536.5,745.75
"Itm2a",-0.370732849504339,7.17592622693848,0.000540342379790732,0.0172500211245314,2314,2991.5
"Spry4",0.452375950674258,4.71218493966645,0.00055400977439766,0.0176417923625572,553.25,404.25
"Klf6",-0.338733186570507,6.67477775984515,0.000560425047497352,0.0178012398252802,1654.75,2092
"Bicd2",-0.277365398776138,6.1495812376726,0.000568240103359425,0.0180042390643355,1176.25,1426
"Pdzd2",0.331609431270519,5.48990953747569,0.000572106844221348,0.0180814368116157,916.25,728
"Mpv17l2",0.350277170976531,5.0798301123235,0.000586129491256331,0.0184610715455059,693,543.75
"Nup210",0.329630166590106,6.4291474412372,0.000587039294517747,0.0184610715455059,1759,1399.25
"Csf1",0.468678530032348,4.55798333076247,0.000601554977827757,0.018870615458309,498.75,360.25
"Adam22",-0.597735635330641,3.32628002276724,0.000605212631752661,0.0189383616104385,145.25,219.75
"Cblc",0.36699757468092,5.98553453836506,0.000606728952044112,0.0189389318808436,1307.25,1013.75
"Dusp7",-0.312698675195518,5.4220242278878,0.000617184985636,0.0191253730492953,700.5,870
"Sbspon",-0.508506605301655,3.46141363772615,0.000617240326223104,0.0191253730492953,165.75,235.75
"Zbp1",0.589440127270823,3.28842617673803,0.00061611799916254,0.0191253730492953,212.5,141
"Rusc2",-0.508717691046555,4.18755984487215,0.000625470465444607,0.0193330015260409,274.75,391
"Kctd14",-0.518031138649066,5.24626258525713,0.000640602852870108,0.0197524421121559,571.75,818.75
"Pnpla6",0.262786455480005,6.1255975308495,0.000647433477315721,0.019914486667215,1394.75,1162.75
"Chst11",-0.390062107837589,4.6832326230009,0.000654739054221597,0.0199450870445047,407,532.75
"Ntf3",0.834117753259983,3.23632098151753,0.000653233028763456,0.0199450870445047,217.75,122.5
"Pole",0.362309023843597,5.91138917822982,0.000651627010301705,0.0199450870445047,1240,964.25
"Rtp4",0.333797748221062,6.61451135313845,0.000651028234538111,0.0199450870445047,2002.75,1588.75
"Cx3cl1",0.284484996256593,6.38737808561029,0.000664553592247543,0.020003063126651,1684.5,1383.5
"Hoxd11",-0.553618190546849,4.24799082648852,0.000660645747718633,0.020003063126651,282,413
"Insr",-0.446196161300881,5.68246687069635,0.000664532329188525,0.020003063126651,797.25,1085.75
"Nudt2",0.343983681955959,4.83988979443111,0.00066264474061275,0.020003063126651,585,461.25
"Slfn2",0.425517244586286,5.41457256628607,0.000661021661867915,0.020003063126651,894.25,666
"Zfp395",0.239516954290737,6.98695109227105,0.000674690405594141,0.0202599432482687,2518.25,2133.25
"Cdh5",-0.340654255012107,6.54085238447952,0.000688664997956393,0.0206305756022861,1507,1908.25
"Fam212b",-0.608675585752068,2.91229565514627,0.000691629870780824,0.0206704133012085,108.75,165.25
"Fkbp9",-0.336448714668102,7.66802380861678,0.000698919699312273,0.020839016129023,3298,4164.25
"Wwc1",0.271007463032163,8.27767686865925,0.000705296691227404,0.020979672401169,6226.75,5159.5
"Psmb9",0.429919251784469,4.63062511994923,0.000710933150586361,0.0210976922293727,519,384.75
"Foxj1",-0.883517138154433,1.7284059914573,0.000715308300237351,0.0211778162332567,41.5,77
"Adamts6",-0.328259210924573,4.69352130195896,0.00071702005116428,0.0211788959972402,419.75,526.75
"Adcyap1r1",-0.943692878421387,3.4269382638304,0.000722557113455237,0.0212911306697519,134,258
"Tmem176b",0.364214345206423,8.46455424249549,0.000724188118018772,0.0212911306697519,7294.75,5667.5
"Fam131a",-0.556060426604895,3.00346427408112,0.000728817455009627,0.0213775180190991,117.75,173.25
"Il17rb",-0.253585669088444,7.51391471153609,0.000737341050293085,0.021527634082691,3059.25,3646.5
"Trappc5",-0.300088880587632,5.8976027693245,0.000735869896516812,0.021527634082691,979.75,1206
"Mfge8",0.243061637998907,6.98608882920195,0.000739275958009861,0.0215343932284808,2519.5,2128.5
"M6pr",0.226571658775505,8.00663149996251,0.000744722903993192,0.0216431883960504,5087.5,4348.25
"Sec16b",-0.754971273823345,2.95247977176667,0.000763797776304593,0.0221466318533089,104.75,177
"Pla2g10",-1.12968120697578,1.81218653623543,0.000769175042154692,0.0222417695775609,39.75,86.75
"Prox1",-0.74807499608348,2.06432139291603,0.000770597617067843,0.0222417695775609,56.25,94.25
"Mall",0.538799758149724,3.99564558665265,0.000774287885142962,0.0222565285101526,343.5,236.5
"Pla2g16",0.372362812632206,5.15233152748994,0.00077463000668147,0.0222565285101526,733.5,567
"Msrb3",-0.396738256222732,6.19285538473579,0.000782472868506234,0.0224308888971787,1157.75,1524.25
"Lrrc1",0.305790497595549,6.0515021304879,0.000790052681368896,0.0225969366467547,1343,1086.75
"AW551984",0.461035402349611,4.2421251383296,0.000799830840355085,0.0227783793502531,399.75,290
"Zfp521",-0.447573963408336,4.52239138073192,0.000800000034133238,0.0227783793502531,355.75,485
"Tex15",0.404084917891101,4.94257568736546,0.000823747294450186,0.0234018276324478,640,483.5
"Clmp",-0.46609799462127,4.87982514097546,0.000831474671729715,0.023568391928267,452.75,625.25
"Steap2",0.343362957590388,4.99780632129329,0.000855241661854276,0.024187841362778,653.25,514.75
"Clec7a",1.12359082088558,1.88446399329503,0.00086212723485671,0.0242872071322533,89,41
"Manba",-0.256395737693057,5.64025862515316,0.000862597374021653,0.0242872071322533,832.75,994.75
"Stxbp2",0.24147489453054,7.41508585628627,0.000870490865238757,0.0244549900407741,3391,2869
"Sos2",-0.249048194567948,5.79655771803268,0.000885855014637193,0.0248314392351295,930.5,1106
"Klf9",-0.404023035761994,5.76272258385374,0.000890282665198667,0.0248889509147845,856.75,1133
"Zfp866",-0.273355603141588,5.40294537675375,0.00089184423069114,0.0248889509147845,701.75,848
"Homer1",-0.362966741643939,5.40102737667192,0.000898515564346779,0.0250198981596299,677,870.5
"Cdt1",0.258847267291301,5.96532248534384,0.000901453102374123,0.0250465277367333,1247,1041.75
"Jph2",-0.476111126811793,5.30135966034742,0.000909559841371508,0.0252163498127601,603.75,840
"Fgd6",-0.314669322194251,4.99045726880942,0.000914979608559121,0.0252775556113193,518.75,645
"Mtss1l",-0.305698031004006,6.33152744119911,0.000915766529819985,0.0252775556113193,1320.75,1632.5
"Hspb7",-0.711932224640925,3.64992836926488,0.000920241742000505,0.0253457431424191,173.5,284.5
